#,Category,Subcategory,Parasha,Title,Date,Language,Link
1287,פרשת השבוע,ספר במדבר,חקת,"פרשת חוקת - ה""מיאון"" של אדום , והנסיון - אז ועכשיו , למנוע את עם ישראל להגיע ליעדו",16-Jun-26,עברית,https://www.youtube.com/watch?v=kE4ty09Yb5s
1288,פרשת השבוע,ספר במדבר,קרח,המחלוקת,19-Jun-14,עברית,https://www.youtube.com/watch?v=Zxyvs-V6lAQ
1289,פרשת השבוע,ספר במדבר,קרח,שבט לוי - תפקידו ומעמדו בעם ישראל,16-Jun-15,עברית,https://www.youtube.com/watch?v=d0iIhoTV2cE
1290,פרשת השבוע,ספר במדבר,קרח,"""הפסיכולוגיה של ה-""מחלוקת",6-Jul-16,עברית,https://www.youtube.com/watch?v=tOVysvdAnm8
1291,פרשת השבוע,ספר במדבר,קרח,ביאור עומק מצות נתינת מעשר וסגולותיה,20-Jun-17,עברית,https://www.youtube.com/watch?v=TF9RAx2bU5A
1292,פרשת השבוע,ספר במדבר,קרח,הקנאה מוציאה את האדם מן העולם,21-Jun-17,עברית,https://www.youtube.com/watch?v=EE6J_Va4JNs
1293,פרשת השבוע,ספר במדבר,קרח,בין ״מחלוקת״ קונסטרוקטיבית למחלוקת דיסטרקטיבית,12-Jun-18,עברית,https://www.youtube.com/watch?v=JsSH3mG8Njk
1294,פרשת השבוע,ספר במדבר,קרח,כיצד מגיעים ״בני קרח״ לספר תהילים,12-Jun-18,עברית,https://www.youtube.com/watch?v=2Br3-hmiN0o
1295,פרשת השבוע,ספר במדבר,קרח,'אמינותו של משה רבנו - חלק א,2-Jul-19,אנגלית,https://www.youtube.com/watch?v=8VQ6m6k8P1w
1296,פרשת השבוע,ספר במדבר,קרח,'אמינותו של משה רבנו - חלק ב,2-Jul-19,אנגלית,https://www.youtube.com/watch?v=XSEFaZj2Aw8
1297,פרשת השבוע,ספר במדבר,קרח,שרשה הפנימי של המחלוקת,2-Jul-19,עברית,https://www.youtube.com/watch?v=AOqQGnI30JE
1298,פרשת השבוע,ספר במדבר,קרח,סוד הספרה עשר - הדרך אל העושר,2-Jul-19,עברית,https://www.youtube.com/watch?v=mbDWV4Ahkks
1299,פרשת השבוע,ספר במדבר,קרח,היתרון במתן מעשר,4-Jul-19,אנגלית,https://www.youtube.com/watch?v=mTWEgjX5xGw
1300,פרשת השבוע,ספר במדבר,קרח,כפירת קרח בנבואת משה ובתורה משמים,17-Jun-20,עברית,https://www.youtube.com/watch?v=WHRU9v9G3Wk
1301,פרשת השבוע,ספר במדבר,קרח,פתיחת האדמה את ״פיה״ ו״בליעתה״ את קרח ועדתו,23-Jun-20,עברית,https://www.youtube.com/watch?v=oOf6eiwyfjc
1302,פרשת השבוע,ספר במדבר,קרח,חלקם של דתן ואבירם במרד נגד משה,8-Jun-21,עברית,https://www.youtube.com/watch?v=Ji2b1NEiO6I
1303,פרשת השבוע,ספר במדבר,קרח,חלקם של דתן ואבירם במרד נגד משה,8-Jun-21,עברית,https://www.youtube.com/watch?v=Ji2b1NEiO6I
1304,פרשת השבוע,ספר במדבר,קרח,ה״מעשר״ - סוד האות יו״ד והסיפרה עשר,21-Jun-22,עברית,https://www.youtube.com/watch?v=3ggQhe68s6Q
1305,פרשת השבוע,ספר במדבר,קרח,"המהר""ל על עומק מהות עניין ה""גהינום",28-Jun-22,עברית,https://www.youtube.com/watch?v=Y_ps4TY2n24
1306,פרשת השבוע,ספר במדבר,קרח,פרשת קורח - ״הקנאה והתאוה והכבוד״,13-Jun-23,עברית,https://www.youtube.com/watch?v=VRgxXSLFr2g
1307,פרשת השבוע,ספר במדבר,קרח,פרשת קורח - ״מחלוקת״ - עומק עיניינה,13-Jun-23,עברית,https://www.youtube.com/watch?v=CSDZ6qTd8vg
1308,פרשת השבוע,ספר במדבר,קרח,פרשת קרח - המופת שמוכיח שכל התורה כולה היא מן השמים,2-Jul-24,עברית,https://www.youtube.com/watch?v=UicIi7vk10M
1309,פרשת השבוע,ספר במדבר,קרח,פרשת קרח - סוד גילגול הנשמות של קרח ועדתו,2-Jul-24,עברית,https://www.youtube.com/watch?v=NsrLkByKoag
1310,פרשת השבוע,ספר במדבר,קרח,פרשת קורח - יחודו של שבט לוי וחשיבות ענין ה״מעשר״,24-Jun-25,עברית,https://www.youtube.com/watch?v=q-zV4_0RjE4
1311,פרשת השבוע,ספר במדבר,קרח,פרשת קורח - מהי מחלוקת ״לשם שמים״ לעומת מחלוקתו של ״קורח וכל עדתו״,25-Jun-25,עברית,https://www.youtube.com/watch?v=NqayXCv8ik8
1312,פרשת השבוע,ספר במדבר,קרח,פרשת קורח - מהות המחלוקת של קורח ועדתו עם משה וליקחה לדורות,10-Jun-26,עברית,https://www.youtube.com/watch?v=WUiUkvr36r0
1313,פרשת השבוע,ספר במדבר,מסעי,הציווי להרוס ולהשמיד את התרבות הכנענית,21-Jul-14,עברית,https://www.youtube.com/watch?v=KB07-3l9nzU
1314,פרשת השבוע,ספר במדבר,מסעי,הציווי להרוס ולהשמיד את התרבות הכנענית - גרסה ב,27-Jul-14,עברית,https://www.youtube.com/watch?v=2ki5tIcVg2c
1315,פרשת השבוע,ספר במדבר,מסעי,״והיו לשכים בעיניכם ולצנינים בצדיכם״,10-Jul-18,עברית,https://www.youtube.com/watch?v=xsF0W7YRz9E
1316,פרשת השבוע,ספר במדבר,מסעי,השמדת עמי כנען ותרבותם,1-Aug-19,עברית,https://www.youtube.com/watch?v=LXfkAE5Kqpg
1317,פרשת השבוע,ספר במדבר,מסעי,סוד מסעות עם ישראל במדבר ההיסטוריה,14-Jul-20,עברית,https://www.youtube.com/watch?v=Jh8ZH2Th5DA
1318,פרשת השבוע,ספר במדבר,מסעי,המסע של עם ישראל בהיסטוריה בדרך ליעד,25-Jul-22,עברית,https://www.youtube.com/watch?v=j1dXt02kraw
1319,פרשת השבוע,ספר במדבר,מסעי,פרשת מסעי - נגיעה בסוד המסע האישי והלאומי של עם ישראל עד הגאולה,11-Jul-23,עברית,https://www.youtube.com/watch?v=ziiyKrXNitk
1320,פרשת השבוע,ספר במדבר,מסעי,פרשת מסעי - תנאי הקיום וההשרדות של עם ישראל בארץ ישראל,30-Jul-24,עברית,https://www.youtube.com/watch?v=YqYNXUF16kM
1321,פרשת השבוע,ספר במדבר,מסעי,"פרשת מסעי - ""שינאת חנם"" לעומת ""שינאה מוצדקת"" - ""אהבת הטוב"" מחייבת את ""שינאת הרע""",22-Jul-25,עברית,https://www.youtube.com/watch?v=ke4Hsq911Z8
1322,פרשת השבוע,ספר במדבר,מטות,כיצד עורכים מלחמה ללא אבדות בנפש,14-Jul-14,עברית,https://www.youtube.com/watch?v=75-eUerpcno
1323,פרשת השבוע,ספר במדבר,מטות,מלחמת מדין - צבא ומלחמה על פי התורה,15-Jul-15,עברית,https://www.youtube.com/watch?v=Ya9sghpBcPs
1324,פרשת השבוע,ספר במדבר,מטות,נדר - כוחה של מלה,16-Jul-15,עברית,https://www.youtube.com/watch?v=YLGPWSSJoYk
1325,פרשת השבוע,ספר במדבר,מטות,מלחמת מדין - צבא ומלחמה על פי התורה,18-Jul-17,עברית,https://www.youtube.com/watch?v=-jNgeKp1IZY
1326,פרשת השבוע,ספר במדבר,מטות,כוחו של נדר - אחריות בניהול הדיבור,20-Jul-17,עברית,https://www.youtube.com/watch?v=A0tFgvC5q8E
1327,פרשת השבוע,ספר במדבר,מטות,מלחמה ללא נפגעים,10-Jul-18,עברית,https://www.youtube.com/watch?v=lpC7ZwWA434
1328,פרשת השבוע,ספר במדבר,מטות,איסור חילול קדושת הדיבור,30-Jul-19,עברית,https://www.youtube.com/watch?v=Mk0w_FGe0HQ
1329,פרשת השבוע,ספר במדבר,מטות,"?פרשת מטות - ""נקמת ה' במדין"" - מתי ""נקמה"" מתבקשת וראויה","Jul 6, 2021",עברית,https://www.youtube.com/watch?v=kAYzYyA5vlI
1330,פרשת השבוע,ספר במדבר,מטות,פרשת מטות - מלחמת מדין - ההשוואה המופרכת בין צה״ל לבין הצבא של משה יהושע ודוד המלך,30-Jul-24,עברית,https://www.youtube.com/watch?v=CjGgYemPw7g
1331,פרשת השבוע,ספר במדבר,מטות,פרשת מטות - ״כח הדיבור״ - עצמת המחוייבות לקיים את הדיבורים,23-Jul-25,עברית,https://www.youtube.com/watch?v=ypl-Hj1OHnM
1332,פרשת השבוע,ספר במדבר,נשא,ברכת הכהנים,26-May-14,עברית,https://www.youtube.com/watch?v=5oZ9ROoUhfQ
1333,פרשת השבוע,ספר במדבר,נשא,ברכת הכהנים,13-Jun-19,אנגלית,https://www.youtube.com/watch?v=BBRR4jBg8sw
1334,פרשת השבוע,ספר במדבר,נשא,מקומה של ה״הנאה״ בחיים על פי התורה,26-May-20,עברית,https://www.youtube.com/watch?v=wQFstWl25IQ
1335,פרשת השבוע,ספר במדבר,נשא,ברכת הכהנים - קדושתו של אהרן - לברך את עמו ישראל באהבה,4-Jun-20,עברית,https://www.youtube.com/watch?v=BZ5nYWjDFhs
1336,פרשת השבוע,ספר במדבר,נשא,"פרשת נשא - ""נזיר חוטא הוא"" !!! - מהו מקומה הנכון של ה״הנאה״ בחיים היהודיים",26-May-26,עברית,https://www.youtube.com/watch?v=OxMzRbj_JCM
1337,פרשת השבוע,ספר במדבר,פנחס,הכישורים הנדרשים למנהיג האידאלי של עם ישראל,7-Jul-14,עברית,https://www.youtube.com/watch?v=3lzsfgfD12M
1338,פרשת השבוע,ספר במדבר,פנחס,?מה זה שלום אמיתי,8-Jul-14,אנגלית,https://www.youtube.com/watch?v=zLcvTGiF5PE
1339,פרשת השבוע,ספר במדבר,פנחס,מהות השלום,9-Jul-14,עברית,https://www.youtube.com/watch?v=stlCPpDvO84
1340,פרשת השבוע,ספר במדבר,פנחס,סיכול מזימת בלעם להשמדת עם ישראל,7-Jul-15,עברית,https://www.youtube.com/watch?v=oQ56BtnOyXo
1341,פרשת השבוע,ספר במדבר,פנחס,"שלום, חיים וצניעות",8-Jul-15,אנגלית,https://www.youtube.com/watch?v=QbgUo9keqIU
1342,פרשת השבוע,ספר במדבר,פנחס,השפעת החטא של בעל פעור על החורבן והגלות,11-Jul-17,עברית,https://www.youtube.com/watch?v=emtYddYz9Zg
1343,פרשת השבוע,ספר במדבר,פנחס,פנחס בן אלעזר הוא אליהו הנביא,13-Jul-17,עברית,https://www.youtube.com/watch?v=e42TXEChsEg
1344,פרשת השבוע,ספר במדבר,פנחס,סוד קרבן עולת התמיד וימי בין המצרים,13-Jul-17,עברית,https://www.youtube.com/watch?v=A51xwYUuu4I
1345,פרשת השבוע,ספר במדבר,פנחס,״קנאות מצילת חיים״,3-Jul-18,עברית,https://www.youtube.com/watch?v=Qlul5SevsQ8
1346,פרשת השבוע,ספר במדבר,פנחס,נפלאות דרכי ה״גורל״,5-Jul-18,עברית,https://www.youtube.com/watch?v=sR82pSCw4Kg
1347,פרשת השבוע,ספר במדבר,פנחס,יהושע בן נון - דמותו של מנהיג אידאלי,23-Jul-19,עברית,https://www.youtube.com/watch?v=wp8yPD1jpZg
1348,פרשת השבוע,ספר במדבר,פנחס,סוד ״עולת התמיד״,23-Jul-19,עברית,https://www.youtube.com/watch?v=-e-76b0M4bo
1349,פרשת השבוע,ספר במדבר,פנחס,קינאת פינחס לאלוקיו,25-Jul-19,עברית,https://www.youtube.com/watch?v=KgY4PSoZdoE
1350,פרשת השבוע,ספר במדבר,פנחס,הנני נותן לו את בריתי ״שלום״,7-Jul-20,עברית,https://www.youtube.com/watch?v=srHunpt67mM
1351,פרשת השבוע,ספר במדבר,פנחס,"בלעם ה""נוכל"" ופינחס ה""מקנא את קנאת השם""","Jun 29, 2021",עברית,https://www.youtube.com/watch?v=Uu91XOl4Hhc
1352,פרשת השבוע,ספר במדבר,פנחס,"- פינחס , אחאב , ואליהו הנביא",19-Jul-22,עברית,https://www.youtube.com/watch?v=Lsa8BLl5PWk
1353,פרשת השבוע,ספר במדבר,פנחס,פרשת פינחס - איך בוחרים מנהיג לעם ישראל,22-Jul-24,עברית,https://www.youtube.com/watch?v=-Se8-c7hwCY
1354,פרשת השבוע,ספר במדבר,פנחס,"פרשת פינחס - משמעות ""ברית השלום"" שכרת הקדוש ברוך הוא עם פינחס בשל ""קנאותו""",15-Jul-25,עברית,https://www.youtube.com/watch?v=RSprfZOdDic
1355,פרשת השבוע,ספר במדבר,פנחס,פרשת פינחס - הכישורים הנדרשים לבחירת מנהיג לעם ישראל,16-Jul-25,עברית,https://www.youtube.com/watch?v=8Ygy3RYIVTc
1356,פרשת השבוע,ספר במדבר,שלח,חטא המרגלים,9-Jun-14,עברית,https://www.youtube.com/watch?v=T6Pv2aJIsQw
1357,פרשת השבוע,ספר במדבר,שלח,חטא המרגלים [גירסה מורחבת],11-Jun-14,עברית,https://www.youtube.com/watch?v=425eP2HaiVM
1358,פרשת השבוע,ספר במדבר,שלח,חטא המרגלים,12-Jun-15,עברית,https://www.youtube.com/watch?v=pvPpGNZWKjM
1359,פרשת השבוע,ספר במדבר,שלח,מהות מצות הפרשת חלה,13-Jun-17,עברית,https://www.youtube.com/watch?v=5RaCcVoGXsg
1360,פרשת השבוע,ספר במדבר,שלח,סוד התכלת במצות הציצית,13-Jun-17,עברית,https://www.youtube.com/watch?v=9SYG93_Swl0
1361,פרשת השבוע,ספר במדבר,שלח,חטא המרגלים,15-Jun-17,עברית,https://www.youtube.com/watch?v=YvYcF9v6k3Y
1362,פרשת השבוע,ספר במדבר,שלח,מה גרם לראיה המעוותת של המרגלים,4-Jun-18,עברית,https://www.youtube.com/watch?v=Fsvlklpvzg0
1363,פרשת השבוע,ספר במדבר,שלח,״פנס הקסם״ המפתח להבנת כוחות הנפש הנסתרים,5-Jun-18,עברית,https://www.youtube.com/watch?v=Hp7XI4VdTIA
1364,פרשת השבוע,ספר במדבר,שלח,״והנפש אשר תעשה ביד רמה״ - בין ״שוגג״ ל״מזיד״,7-Jun-18,עברית,https://www.youtube.com/watch?v=Fv7QyiGyboI
1365,פרשת השבוע,ספר במדבר,שלח,חטא המרגלים וסוד ״התכלת שבציצית״,25-Jun-19,עברית,https://www.youtube.com/watch?v=bGVmwNGa9wo
1366,פרשת השבוע,ספר במדבר,שלח,הכוחות הנסתרים בנפש האדם,25-Jun-19,עברית,https://www.youtube.com/watch?v=rSCiMGzrdgY
1367,פרשת השבוע,ספר במדבר,שלח,?האם ניתן לסיים את הגלות לפני בא המשיח,10-Jun-20,עברית,https://www.youtube.com/watch?v=DajiLZ7f_6Q
1368,פרשת השבוע,ספר במדבר,שלח,עומק עניין הוצאת הדיבה של המרגלים על הארץ,16-Jun-20,עברית,https://www.youtube.com/watch?v=dNuXrVFJZ6s
1369,פרשת השבוע,ספר במדבר,שלח,"ה""מרד"" בעקבות דברי המרגלים והשלכותיו לדורות",1-Jun-21,עברית,https://www.youtube.com/watch?v=HfX0EhdQyp8
1370,פרשת השבוע,ספר במדבר,שלח,ההתנגדות לגזירת הגלות ומחירה,20-Jun-22,עברית,https://www.youtube.com/watch?v=8B78fAkcwnk
1371,פרשת השבוע,ספר במדבר,שלח,פרשת שלח - ״ונהי בעיננו כחגבים וכן היינו בעינהם״ - על דימוי עצמי לאומי,6-Jun-23,עברית,https://www.youtube.com/watch?v=CfZwM66PyAw
1372,פרשת השבוע,ספר במדבר,שלח,פרשת שלח לך - עומק עניין מצוות ״הפרשת חלה״,6-Jun-23,עברית,https://www.youtube.com/watch?v=0GBrc8BVsYs
1373,פרשת השבוע,ספר במדבר,שלח,פרשת שלח - גזירת ה״גלות״ של דור המדבר בעקבות חטא המרגלים ומשמעותה לימינו אלה,25-Jun-24,עברית,https://www.youtube.com/watch?v=GuzfTT7NFxw
1374,פרשת השבוע,ספר במדבר,שלח,"פרשת שלח - על ״שוגג״ ו""מזיד״ ומהו ״תינוק שנשבה״ ?",17-Jun-25,עברית,https://www.youtube.com/watch?v=m1CGoeh67d8
1375,פרשת השבוע,ספר במדבר,שלח,פרשת שלח - המרגלים והציצית - ראיה מעוותת מול ראיה נכונה,18-Jun-25,עברית,https://www.youtube.com/watch?v=usrh2ZMNDl8
1376,פרשת השבוע,ספר במדבר,שלח,פרשת שלח - הקמת ה״מדינה״ היא חזרה מסוכנת על נסיון סיום הגלות והתרסה כלפי גזרת השם,3-Jun-26,עברית,https://www.youtube.com/watch?v=T29WNCBs5e8
1377,פרשת השבוע,ספר במדבר,שלח,פרשת שלח - משמעות מצוות ״הפרשת חלה״,9-Jun-26,עברית,https://www.youtube.com/watch?v=wqe-VVt1t-I
